0.152344 -1.3457 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 -1.16797
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234375 0.609375
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 1.15625 2.51367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -0.847656
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.625 -0.746094 2.01953 0 0 0 0 0 0 0 0 0 0.0136719 1.67969
0.15625 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103516 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 0.703125
0.775391 -1.625 -3.07031 0.203125 -0.65625 1.04297 0 0 0 0 0 0 0 0 0 0 0 0 0.0957031 -0.720703 1.16211 0.046875 -0.0957031 -3.25586 0 0 0 0 0 0 0.625 1.53125 -2.26172 0 0 0 0 0 0 0 0 0 0.046875 0.953125
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 0.65625
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9375 0.386719 2.39453 0 0 0 0 0 0 0 0 0 0.0078125 3.07227
0.375 1.15625 1.89844 0.294922 0.84375 -1.90234 0 0 0 0 0 0 0 0 0 0 0 0 0.1875 1.15625 2.02344 0.125 0.84375 -1.90234 0 0 0 0 0 0 0.625 -1.40234 0.625 0 0 0 0 0 0 0 0 0 0.0136719 -1.44531
0.189453 0.279297 -3.25586 0.189453 1.09375 0.425781 0.160156 -1.40625 -2.02539 0.144531 0.279297 -2.27148 0 0 0 0 0 0 0.0859375 0.28125 -3.25586 0.078125 1.0293 0.425781 0.0585938 1.15625 -0.921875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 1.31836
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 1.15625 2.51367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 -0.875
0.144531 -1.3457 -3.375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0957031 -1.3457 -3.375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 1.08008
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.404297
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -1.28906
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 0.720703
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390625 1.22461
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078125 -0.0332031 -1.6582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 2.17578
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 -2.07031
0.441406 -0.845703 -2.76367 0.328125 1.21875 1.65625 0.294922 1.40625 1.65625 0 0 0 0 0 0 0 0 0 0.207031 -0.845703 -2.76367 0.158203 1.2168 1.53125 0 0 0 0 0 0 0.625 1.04883 1.61914 0 0 0 0 0 0 0 0 0 0.0214844 0.148438
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.25 0.25 2.17383 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078125 -0.0332031 -1.6582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 1.70508
0.160156 0.966797 1.53125 0.15625 0.279297 -0.552734 0 0 0 0 0 0 0 0 0 0 0 0 0.078125 0.966797 1.53125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273438 -3.76172
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -2.55664
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527344 0.34375 -1.41406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390625 -2.19531
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 1.08008
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 3.46094
0.888672 -1.28125 -2.63867 0.253906 -2.26562 -1.25 0.253906 -0.40625 1.16211 0 0 0 0 0 0 0 0 0 0.472656 -1.3457 -2.76367 0.0957031 -0.40625 1.28711 0.0527344 0.53125 -1.41406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0390625 1.46875
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 0.349609
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0605469 -0.40625 -0.431641 0.0488281 -0.15625 -0.921875 0 0 0 0 0 0 1.25 0.291016 1.30469 0 0 0 0 0 0 0 0 0 0.0117188 -3.90234
0.167969 -0.908203 -0.798828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -0.792969
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 -2.09375
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0644531 1.53125 -3.62109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175781 0.925781
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 0.734375
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527344 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 -2.27148
0.15625 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175781 0.742188
0.167969 1.53125 1.41016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0488281 -0.28125 1.16211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 -0.9375
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 -1.62695
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 0.53125 0.796875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -2.46289
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46875 0.71875 3.7793 0 0 0 0 0 0 0 0 0 0 -3.08398
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.7168 -0.681641 2.14258 0 0 0 0 0 0 0 0 0 0.00390625 -1.33789
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527344 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 -1.88867
0.394531 -0.345703 0.919922 0.197266 0.03125 -1.78125 0 0 0 0 0 0 0 0 0 0 0 0 0.25 -0.40625 0.796875 0.126953 0.03125 -1.78125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046875 -3.70312
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527344 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -1.25781
0.15625 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 0.888672
0.287109 0.15625 2.63672 0.205078 1.875 -3.5625 0 0 0 0 0 0 0 0 0 0 0 0 0.078125 0.15625 2.63672 0.0488281 0.09375 0.306641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 -0.507812
0.152344 -1.5332 -3.74414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 -1.15234
0.189453 -0.96875 -3.62109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0839844 -0.970703 -3.62109 0.0644531 0.21875 -2.02539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 1.63867
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09375 0.689453 0.921875 0.9375 0.654297 0.90625 0 0 0 0 0 0 0.0078125 0.828125
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.625 -1.22656 0.535156 0 0 0 0 0 0 0 0 0 0 -3.17383
0.15625 1.21875 3.74219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0917969 1.2793 3.74219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 -1.08203
0.15625 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103516 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 0.224609
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.38672
0.144531 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 -0.292969
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 0.154297
0.173828 -0.845703 0.0605469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -0.845703 0.0605469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 -3.44531
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46875 0.998047 2.76172 0 0 0 0 0 0 0 0 0 0.00390625 0.578125
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.70117
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273438 -0.855469
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390625 0.472656
0.15625 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103516 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 0.298828
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -0.693359
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527344 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390625 -2.02148
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71289
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 0.744141
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 0.375
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 1.15625
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390625 -1.38672
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 -0.503906
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585938 1.15625 2.51367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -1.10156
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546875 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -1.53906
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390625 -3.5957
0.210938 -0.59375 1.89844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105469 -0.59375 1.7793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0390625 -2.25195
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 -0.154297
0.251953 0.654297 -0.310547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0917969 0.654297 -0.310547 0.0703125 -1.0957 3.86328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 2.04297
0.246094 0.966797 -1.28906 0.238281 -1.03125 2.39258 0.193359 -0.96875 -0.921875 0 0 0 0 0 0 0 0 0 0.117188 0.966797 -1.28906 0.0859375 -1.0957 2.51367 0.078125 -0.970703 -0.921875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -2.15234
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0644531 1.15625 2.51367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00585938 -2.4707
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015625 0.845703
1.05664 0.46875 0.548828 0.794922 -0.533203 -3.5 0.197266 -1.2207 1.04297 0 0 0 0 0 0 0 0 0 0.625 0.46875 0.425781 0.203125 -0.46875 -3.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136719 -3.63867
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046875 1.34375 -1.28906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -3.86914
0.15625 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117188 0.455078
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527344 1.15625 3.00586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 -1.58984
0.152344 -1.46875 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0996094 -1.4707 -3.13281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0078125 0.660156
